D,cutoff_T,true_next_M,true_wait,baseline,confidence_nominal,window_width,hit,compression_vs_full_H
4,1569619,1571371,1752,empirical_gap,0.8,20660,True,0.04800397787077032
4,1569619,1571371,1752,empirical_gap,0.95,31354,True,0.07285172904937717
4,1575714,1575714,0,empirical_gap,0.5,8520,True,0.020080794558387502
4,1575714,1575714,0,empirical_gap,0.8,20648,True,0.048665287094082764
4,1575714,1575714,0,empirical_gap,0.95,31330,True,0.07384170111669959
4,1581027,1581027,0,empirical_gap,0.5,8244,True,0.019676685609812564
4,1581027,1581027,0,empirical_gap,0.8,20624,True,0.04922512906559611
4,1581027,1581027,0,empirical_gap,0.95,31281,True,0.07466113568177424
4,1594935,1617389,22454,empirical_gap,0.5,7599,False,0.018759952106452052
4,1594935,1617389,22454,empirical_gap,0.8,20448,False,0.0504807870341797
4,1594935,1617389,22454,empirical_gap,0.95,31232,True,0.07710367471887228
4,1617389,1617389,0,empirical_gap,0.5,7599,True,0.019860903110469903
4,1617389,1617389,0,empirical_gap,0.8,20448,True,0.053443314489128646
4,1617389,1617389,0,empirical_gap,0.95,31232,True,0.08162859928229978
4,1620252,1626489,6237,empirical_gap,0.5,7922,True,0.020861202692311745
4,1620252,1626489,6237,empirical_gap,0.8,20648,True,0.054372899923106906
4,1620252,1626489,6237,empirical_gap,0.95,31972,True,0.0841926751424629
4,1632946,1632946,0,empirical_gap,0.5,8244,True,0.022459910530875565
4,1632946,1632946,0,empirical_gap,0.8,20636,True,0.05622061059135713
4,1632946,1632946,0,empirical_gap,0.95,31856,True,0.08678831997471761
4,1645568,1675524,29956,empirical_gap,0.5,7922,False,0.022351254965691587
4,1645568,1675524,29956,empirical_gap,0.8,20624,False,0.058188876850848684
4,1645568,1675524,29956,empirical_gap,0.95,31740,True,0.08955173347778982
4,1670885,1675524,4639,empirical_gap,0.5,7922,True,0.02407061361530164
4,1670885,1675524,4639,empirical_gap,0.8,20624,True,0.06266502590279993
4,1670885,1675524,4639,empirical_gap,0.95,31740,True,0.0964404539446698
4,1696201,1699926,3725,empirical_gap,0.5,8244,True,0.027136363187502264
4,1696201,1699926,3725,empirical_gap,0.8,20671,True,0.06804169862310278
4,1696201,1699926,3725,empirical_gap,0.95,33938,True,0.11171202011856524
4,1699926,1699926,0,empirical_gap,0.5,8244,True,0.027473223271593007
4,1699926,1699926,0,empirical_gap,0.8,20671,True,0.06888634136912895
4,1699926,1699926,0,empirical_gap,0.95,33938,True,0.11309876897032066
4,1699928,1699928,0,empirical_gap,0.5,8244,True,0.02747340638246821
4,1699928,1699928,0,empirical_gap,0.8,20849,True,0.06947999146871417
4,1699928,1699928,0,empirical_gap,0.95,33707,True,0.11232970753685782
4,1703709,1703709,0,empirical_gap,0.5,7599,True,0.02564708344161652
4,1703709,1703709,0,empirical_gap,0.8,20731,True,0.06996837568471537
4,1703709,1703709,0,empirical_gap,0.95,33476,True,0.1129835195804125
4,1721518,1739398,17880,empirical_gap,0.5,7471,False,0.0268275867021926
4,1721518,1739398,17880,empirical_gap,0.8,20671,True,0.07422741864824298
4,1721518,1739398,17880,empirical_gap,0.95,33360,True,0.11979230255456368
4,1744414,1744414,0,empirical_gap,0.5,7599,True,0.029731675443881903
4,1744414,1744414,0,empirical_gap,0.8,20908,True,0.08180416767741581
4,1744414,1744414,0,empirical_gap,0.95,34015,True,0.1330863192819638
4,1746834,1775669,28835,empirical_gap,0.5,7471,False,0.02951028179139379
4,1746834,1775669,28835,empirical_gap,0.8,20849,False,0.08235308058744065
4,1746834,1775669,28835,empirical_gap,0.95,34009,True,0.13433478429172954
4,1772151,1775669,3518,empirical_gap,0.5,7471,True,0.032789259553476204
4,1772151,1775669,3518,empirical_gap,0.8,20849,True,0.09150358351364281
4,1772151,1775669,3518,empirical_gap,0.95,34009,True,0.14926113346997352
4,1783090,1783090,0,empirical_gap,0.5,7599,True,0.0350329629800378
4,1783090,1783090,0,empirical_gap,0.8,21344,True,0.0984002581715919
4,1783090,1783090,0,empirical_gap,0.95,34004,True,0.15676547876999677
4,1797467,1803994,6527,empirical_gap,0.5,7421,True,0.03664094246369727
4,1797467,1803994,6527,empirical_gap,0.8,20967,True,0.10352387018411814
4,1797467,1803994,6527,empirical_gap,0.95,33993,True,0.16783931507458044
4,1803994,1803994,0,empirical_gap,0.5,7421,True,0.03786108588512597
4,1803994,1803994,0,empirical_gap,0.8,20967,True,0.10697121516688264
4,1803994,1803994,0,empirical_gap,0.95,33993,True,0.17342836443782333
4,1822783,1834600,11817,empirical_gap,0.5,7599,False,0.04287963344374411
4,1822783,1834600,11817,empirical_gap,0.8,20942,True,0.11817150724817596
4,1822783,1834600,11817,empirical_gap,0.95,33982,True,0.1917536128023835
4,1834600,1834600,0,empirical_gap,0.5,7599,True,0.04594316807738815
4,1834600,1834600,0,empirical_gap,0.8,20942,True,0.1266142684401451
4,1834600,1834600,0,empirical_gap,0.95,33982,True,0.205453446191052
4,1836766,1836766,0,empirical_gap,0.5,7599,True,0.04655280149968757
4,1836766,1836766,0,empirical_gap,0.8,20916,True,0.12813506989965326
4,1836766,1836766,0,empirical_gap,0.95,33971,True,0.20811228052979158
4,1848100,1881914,33814,empirical_gap,0.5,7599,False,0.050026333113890716
4,1848100,1881914,33814,empirical_gap,0.8,20857,False,0.13730743910467413
4,1848100,1881914,33814,empirical_gap,0.95,33960,True,0.22356813693219224
4,1873416,1881914,8498,empirical_gap,0.5,7599,False,0.06003128357454338
4,1873416,1881914,8498,empirical_gap,0.8,20857,True,0.1647680591543955
4,1873416,1881914,8498,empirical_gap,0.95,33960,True,0.2682803513872211
4,1881914,1881914,0,empirical_gap,0.5,7599,True,0.06435140490828718
4,1881914,1881914,0,empirical_gap,0.8,20857,True,0.17662551022136408
4,1881914,1881914,0,empirical_gap,0.95,33960,True,0.28758701285503785
4,1898733,1900628,1895,empirical_gap,0.5,8244,True,0.08140855362556411
4,1898733,1900628,1895,empirical_gap,0.8,20929,True,0.20667147244413284
4,1898733,1900628,1895,empirical_gap,0.95,34199,True,0.3377111991073104
4,1900628,1900628,0,empirical_gap,0.5,8244,True,0.08296099504890714
4,1900628,1900628,0,empirical_gap,0.8,20929,True,0.21061264742583424
4,1900628,1900628,0,empirical_gap,0.95,34199,True,0.3441512699754458
4,1909004,1909004,0,empirical_gap,0.5,8254,True,0.09070728383665216
4,1909004,1909004,0,empirical_gap,0.8,20903,True,0.22971339399534046
4,1909004,1909004,0,empirical_gap,0.95,34047,True,0.37415930370565736
4,1924049,1938145,14096,empirical_gap,0.5,8254,False,0.10867533014706851
4,1924049,1938145,14096,empirical_gap,0.8,20811,True,0.2740056088794091
4,1924049,1938145,14096,empirical_gap,0.95,34037,True,0.44814419823307133
4,1938145,1938145,0,empirical_gap,0.5,8254,True,0.13344111227871636
4,1938145,1938145,0,empirical_gap,0.8,20811,True,0.3364481448549026
4,1938145,1938145,0,empirical_gap,0.95,34037,True,0.5502707946002748
4,1944564,1944564,0,empirical_gap,0.5,8254,True,0.14889241648026552
4,1944564,1944564,0,empirical_gap,0.8,20718,True,0.3737282632224547
4,1944564,1944564,0,empirical_gap,0.95,34026,True,0.6137888736561079
4,1949366,1950616,1250,empirical_gap,0.5,8244,True,0.16281549946676147
4,1949366,1950616,1250,empirical_gap,0.8,20660,True,0.4080262274361101
4,1949366,1950616,1250,empirical_gap,0.95,34015,True,0.6717818066911562
4,1950616,1950616,0,empirical_gap,0.5,8244,True,0.16693665964684917
4,1950616,1950616,0,empirical_gap,0.8,20660,True,0.41835412279280737
4,1950616,1950616,0,empirical_gap,0.95,34015,True,0.6887858415681193
4,1961856,1961856,0,empirical_gap,0.5,8244,True,0.216128355704698
4,1961856,1961856,0,empirical_gap,0.8,20636,True,0.5410025167785235
4,1961856,1961856,0,empirical_gap,0.95,34004,True,0.8914639261744967
4,1974682,1999374,24692,empirical_gap,0.5,8244,False,0.3256181372936251
4,1974682,1999374,24692,empirical_gap,0.8,20612,False,0.8141243384153567
4,1974682,1999374,24692,empirical_gap,0.95,33993,True,1.3426415988624694
4,1999374,1999374,0,empirical_gap,0.5,8244,True,13.169329073482428
4,1999374,1999374,0,empirical_gap,0.8,20612,True,32.926517571884986
4,1999374,1999374,0,empirical_gap,0.95,33993,True,54.301916932907346
5,987341,1558844,571503,empirical_gap,0.5,193524,False,0.19110480428258672
5,987341,1558844,571503,empirical_gap,0.8,259605,False,0.2563597420256967
5,987341,1558844,571503,empirical_gap,0.95,392522,False,0.38761517944342566
5,1012657,1558844,546187,empirical_gap,0.5,193524,False,0.1960048331734767
5,1012657,1558844,546187,empirical_gap,0.8,259605,False,0.262932942250059
5,1012657,1558844,546187,empirical_gap,0.95,392522,False,0.3975538389394567
5,1037974,1558844,520870,empirical_gap,0.5,193524,False,0.2011629623315794
5,1037974,1558844,520870,empirical_gap,0.8,259605,False,0.26985237405226054
5,1037974,1558844,520870,empirical_gap,0.95,392522,False,0.4080159995675793
5,1063290,1558844,495554,empirical_gap,0.5,193524,False,0.20659969467604702
5,1063290,1558844,495554,empirical_gap,0.8,259605,False,0.2771455413094768
5,1063290,1558844,495554,empirical_gap,0.95,392522,False,0.4190432471095643
5,1088607,1558844,470237,empirical_gap,0.5,193524,False,0.21233869472335207
5,1088607,1558844,470237,empirical_gap,0.8,259605,False,0.2848441890600433
5,1088607,1558844,470237,empirical_gap,0.95,392522,False,0.4306835799704409
5,1113923,1558844,444921,empirical_gap,0.5,193524,False,0.21840539817645646
5,1113923,1558844,444921,empirical_gap,0.8,259605,False,0.29298243832082316
5,1113923,1558844,444921,empirical_gap,0.95,392522,False,0.44298858902781585
5,1139239,1558844,419605,empirical_gap,0.5,193524,False,0.22482895949049736
5,1139239,1558844,419605,empirical_gap,0.8,259605,False,0.30159939867164054
5,1139239,1558844,419605,empirical_gap,0.95,392522,False,0.4560174078518892
5,1164556,1558844,394288,empirical_gap,0.5,193524,False,0.23164209689697934
5,1164556,1558844,394288,empirical_gap,0.8,259605,False,0.31073896036119714
5,1164556,1558844,394288,empirical_gap,0.95,392522,False,0.46983639837020796
5,1189872,1558844,368972,empirical_gap,0.5,193524,False,0.23888076945865344
5,1189872,1558844,368972,empirical_gap,0.8,259605,False,0.3204493610886181
5,1189872,1558844,368972,empirical_gap,0.95,392522,True,0.4845184958426323
5,1215189,1558844,343655,empirical_gap,0.5,193524,False,0.24658675783086628
5,1215189,1558844,343655,empirical_gap,0.8,259605,False,0.33078664799550467
5,1215189,1558844,343655,empirical_gap,0.95,392522,True,0.500148443383184
5,1240505,1558844,318339,empirical_gap,0.5,193524,False,0.25480615408923035
5,1240505,1558844,318339,empirical_gap,0.8,259605,False,0.3418126518278593
5,1240505,1558844,318339,empirical_gap,0.95,392522,True,0.5168197288988078
5,1265822,1558844,293022,empirical_gap,0.5,193524,False,0.26359275271119537
5,1265822,1558844,293022,empirical_gap,0.8,259605,False,0.3535995358073928
5,1265822,1558844,293022,empirical_gap,0.95,392522,True,0.5346414629694706
5,1291138,1558844,267706,empirical_gap,0.5,193524,False,0.2730065936670325
5,1291138,1558844,267706,empirical_gap,0.8,259605,False,0.366227841244135
5,1291138,1558844,267706,empirical_gap,0.95,392522,True,0.5537354238201512
5,1316455,1558844,242389,empirical_gap,0.5,193524,False,0.28311815608335955
5,1316455,1558844,242389,empirical_gap,0.8,259605,True,0.3797921131746995
5,1316455,1558844,242389,empirical_gap,0.95,392522,True,0.5742445632694263
5,1341771,1558844,217073,empirical_gap,0.5,193524,False,0.29400710087218884
5,1341771,1558844,217073,empirical_gap,0.8,259605,True,0.39439921364752994
5,1341771,1558844,217073,empirical_gap,0.95,392522,True,0.5963304564217012
5,1367087,1558844,191757,empirical_gap,0.5,193524,True,0.3057671433514559
5,1367087,1558844,191757,empirical_gap,0.8,259605,True,0.4101748581558603
5,1367087,1558844,191757,empirical_gap,0.95,392522,True,0.6201831847347108
5,1392404,1558844,166440,empirical_gap,0.5,193524,True,0.31850769261153794
5,1392404,1558844,166440,empirical_gap,0.8,259605,True,0.4272658147848241
5,1392404,1558844,166440,empirical_gap,0.95,392522,True,0.6460246611235096
5,1417720,1558844,141124,empirical_gap,0.5,193524,True,0.33235556776808406
5,1417720,1558844,141124,empirical_gap,0.8,259605,True,0.44584220649859174
5,1417720,1558844,141124,empirical_gap,0.95,392522,True,0.6741121110118843
5,1443037,1558844,115807,empirical_gap,0.5,193524,True,0.34746293739440504
5,1443037,1558844,115807,empirical_gap,0.8,259605,True,0.4661081615834445
5,1443037,1558844,115807,empirical_gap,0.95,392522,True,0.7047541757711014
5,1468353,1558844,90491,empirical_gap,0.5,193524,True,0.36400844921536285
5,1468353,1558844,90491,empirical_gap,0.8,259605,True,0.4883033290886622
5,1468353,1558844,90491,empirical_gap,0.95,392522,True,0.7383132040620939
5,1493670,1558844,65174,empirical_gap,0.5,193524,True,0.38220923113384553
5,1493670,1558844,65174,empirical_gap,0.8,259605,True,0.512718977741789
5,1493670,1558844,65174,empirical_gap,0.95,392522,True,0.7752295933482116
5,1518986,1558844,39858,empirical_gap,0.5,193524,True,0.4023250882510696
5,1518986,1558844,39858,empirical_gap,0.8,259605,True,0.5397036260898851
5,1518986,1558844,39858,empirical_gap,0.95,392522,True,0.8160303026523137
5,1544303,1558844,14541,empirical_gap,0.5,193524,True,0.42467692348205055
5,1544303,1558844,14541,empirical_gap,0.8,259605,True,0.5696877530464322
5,1544303,1558844,14541,empirical_gap,0.95,392522,True,0.8613662148313462
5,1558844,1558844,0,empirical_gap,0.5,193524,True,0.4386747545086092
5,1558844,1558844,0,empirical_gap,0.8,259605,True,0.5884653047901423
5,1558844,1558844,0,empirical_gap,0.95,392522,True,0.889757818096093
5,1569619,1699926,130307,empirical_gap,0.5,204411,True,0.4749535876351419
5,1569619,1699926,130307,empirical_gap,0.8,436828,True,1.0149797505001383
5,1569619,1699926,130307,empirical_gap,0.95,552622,True,1.284029731795781
5,1594935,1699926,104991,empirical_gap,0.5,204411,True,0.5046375273104317
5,1594935,1699926,104991,empirical_gap,0.8,436828,True,1.07841457543851
5,1594935,1699926,104991,empirical_gap,0.95,552622,True,1.3642798069445645
5,1620252,1699926,79674,empirical_gap,0.5,204411,True,0.5382806492726756
5,1620252,1699926,79674,empirical_gap,0.8,436828,True,1.1503102057153691
5,1620252,1699926,79674,empirical_gap,0.95,552622,True,1.4552334706173569
5,1645568,1699926,54358,empirical_gap,0.5,204411,True,0.5767283992416035
5,1645568,1699926,54358,empirical_gap,0.8,436828,True,1.2324733658360418
5,1645568,1699926,54358,empirical_gap,0.95,552622,True,1.5591763723365837
5,1670885,1699926,29041,empirical_gap,0.5,204411,True,0.6210929310423409
5,1670885,1699926,29041,empirical_gap,0.8,436828,True,1.3272807377360496
5,1670885,1699926,29041,empirical_gap,0.95,552622,True,1.679115202892606
5,1696201,1699926,3725,empirical_gap,0.5,204411,True,0.6728494827171912
5,1696201,1699926,3725,empirical_gap,0.8,436828,True,1.4378849173302084
5,1696201,1699926,3725,empirical_gap,0.95,552622,True,1.819038245682178
5,1699926,1699926,0,empirical_gap,0.5,204411,True,0.6812019701806887
5,1699926,1699926,0,empirical_gap,0.8,436828,True,1.4557342522177863
5,1699926,1699926,0,empirical_gap,0.95,552622,True,1.8416190672967334
5,1699927,1699927,0,empirical_gap,0.5,193524,True,0.6449230687199448
5,1699927,1699927,0,empirical_gap,0.8,392523,True,1.3080916976868961
5,1699927,1699927,0,empirical_gap,0.95,544903,True,1.815901463977099
5,1721518,1783090,61572,empirical_gap,0.5,167303,True,0.6007677336416717
5,1721518,1783090,61572,empirical_gap,0.8,348217,True,1.2504111576331685
5,1721518,1783090,61572,empirical_gap,0.95,537183,True,1.9289684791117558
5,1746834,1783090,36256,empirical_gap,0.5,167303,True,0.6608430831944258
5,1746834,1783090,36256,empirical_gap,0.8,348217,True,1.3754493099389333
5,1746834,1783090,36256,empirical_gap,0.95,537183,True,2.121860755393694
5,1772151,1783090,10939,empirical_gap,0.5,167303,True,0.7342713814851064
5,1772151,1783090,10939,empirical_gap,0.8,348217,True,1.5282796940078736
5,1772151,1783090,10939,empirical_gap,0.95,537183,True,2.3576272004704872
5,1783090,1783090,0,empirical_gap,0.5,167303,True,0.7713014614356185
5,1783090,1783090,0,empirical_gap,0.8,348217,True,1.6053524503250196
5,1783090,1783090,0,empirical_gap,0.95,537183,True,2.476524825964686
5,1797467,1834600,37133,empirical_gap,0.5,141082,True,0.6965877165696455
5,1797467,1834600,37133,empirical_gap,0.8,303911,True,1.5005505275683468
5,1797467,1834600,37133,empirical_gap,0.95,529464,True,2.6142110174638207
5,1822783,1834600,11817,empirical_gap,0.5,141082,True,0.7960974398618643
5,1822783,1834600,11817,empirical_gap,0.8,303911,True,1.7149088405739856
5,1822783,1834600,11817,empirical_gap,0.95,529464,True,2.9876591974810545
5,1834600,1834600,0,empirical_gap,0.5,141082,True,0.8529746070133011
5,1834600,1834600,0,empirical_gap,0.8,303911,True,1.8374304715840386
5,1834600,1834600,0,empirical_gap,0.95,529464,True,3.201112454655381
5,1848100,1909003,60903,empirical_gap,0.5,120647,True,0.7942527978933509
5,1848100,1909003,60903,empirical_gap,0.8,259605,True,1.7090520078999343
5,1848100,1909003,60903,empirical_gap,0.95,521744,True,3.434786043449638
5,1873416,1909003,35587,empirical_gap,0.5,120647,True,0.9530983378626051
5,1873416,1909003,35587,empirical_gap,0.8,259605,True,2.0508516084181254
5,1873416,1909003,35587,empirical_gap,0.95,521744,True,4.121721544586993
5,1898733,1909003,10270,empirical_gap,0.5,120647,True,1.1913752752624251
5,1898733,1909003,10270,empirical_gap,0.8,259605,True,2.563569573503708
5,1898733,1909003,10270,empirical_gap,0.95,521744,True,5.152162106115516
5,1909003,1909003,0,empirical_gap,0.5,120647,True,1.3258349176346473
5,1909003,1909003,0,empirical_gap,0.8,259605,True,2.852896249326901
5,1909003,1909003,0,empirical_gap,0.95,521744,True,5.733639570535292
5,1924049,1938145,14096,empirical_gap,0.5,100212,True,1.3194296322629064
5,1924049,1938145,14096,empirical_gap,0.8,215298,True,2.834696054034838
5,1924049,1938145,14096,empirical_gap,0.95,514024,True,6.767837158167766
5,1938145,1938145,0,empirical_gap,0.5,100212,True,1.6201115512084714
5,1938145,1938145,0,empirical_gap,0.8,215298,True,3.4806887074609976
5,1938145,1938145,0,empirical_gap,0.95,514024,True,8.310144693234177
5,1949366,1961855,12489,empirical_gap,0.5,91688,True,1.8107990678200419
5,1949366,1961855,12489,empirical_gap,0.8,210944,True,4.166054429829758
5,1949366,1961855,12489,empirical_gap,0.95,506305,True,9.999308764861555
5,1961855,1961855,0,empirical_gap,0.5,91688,True,2.403670205793682
5,1961855,1961855,0,empirical_gap,0.8,210944,True,5.530056363874689
5,1961855,1961855,0,empirical_gap,0.95,506305,True,13.273168174072618
