D,cutoff_T,true_next_M,true_wait,baseline,confidence_nominal,window_width,hit,compression_vs_full_H
3,25316,25827,511,poisson_random,0.5,694,True,0.00035144863684518637
3,25316,25827,511,poisson_random,0.8,1610,True,0.0008153203246696687
3,25316,25827,511,poisson_random,0.95,2996,True,0.0015172047780809487
3,28989,28989,0,poisson_random,0.5,694,True,0.00035210356512469995
3,28989,28989,0,poisson_random,0.8,1610,True,0.000816839682782085
3,28989,28989,0,poisson_random,0.95,2996,True,0.0015200321053510102
3,48496,48496,0,poisson_random,0.5,694,True,0.0003556231501447089
3,48496,48496,0,poisson_random,0.8,1610,True,0.0008250047143126532
3,48496,48496,0,poisson_random,0.95,2996,True,0.001535226164025285
3,50632,51216,584,poisson_random,0.5,694,True,0.00035601282056543456
3,50632,51216,584,poisson_random,0.8,1610,True,0.0008259087047699562
3,50632,51216,584,poisson_random,0.95,2996,True,0.0015369083723545272
3,69823,69823,0,poisson_random,0.5,694,True,0.00035955251772246794
3,69823,69823,0,poisson_random,0.8,1610,True,0.0008341203941400193
3,69823,69823,0,poisson_random,0.95,2996,True,0.0015521892551822968
3,75949,76536,587,poisson_random,0.5,694,True,0.0003606972996038047
3,75949,76536,587,poisson_random,0.8,1610,True,0.0008367761561413913
3,75949,76536,587,poisson_random,0.95,2996,True,0.0015571312818631108
3,93916,93916,0,poisson_random,0.5,694,True,0.0003640972800778979
3,93916,93916,0,poisson_random,0.8,1610,True,0.0008446637189127026
3,93916,93916,0,poisson_random,0.95,2996,True,0.001571809007367986
3,101265,101702,437,poisson_random,0.5,694,True,0.0003655065082805131
3,101265,101702,437,poisson_random,0.8,1610,True,0.0008479329658957148
3,101265,101702,437,poisson_random,0.95,2996,True,0.001577892649579852
3,119629,119629,0,poisson_random,0.5,694,True,0.00036907610253508484
3,119629,119629,0,poisson_random,0.8,1610,True,0.0008562140130857156
3,119629,119629,0,poisson_random,0.95,2996,True,0.0015933025982638532
3,126582,127099,517,poisson_random,0.5,694,True,0.00037044589087966486
3,126582,127099,517,poisson_random,0.8,1610,True,0.0008593917641444675
3,126582,127099,517,poisson_random,0.95,2996,True,0.0015992159784949222
3,143697,143697,0,poisson_random,0.5,694,True,0.0003738613793114594
3,143697,143697,0,poisson_random,0.8,1610,True,0.0008673153035899851
3,143697,143697,0,poisson_random,0.95,2996,True,0.0016139606518978853
3,151898,153252,1354,poisson_random,0.5,694,False,0.00037552039876586897
3,151898,153252,1354,poisson_random,0.8,1610,True,0.0008711640374827796
3,151898,153252,1354,poisson_random,0.95,2996,True,0.0016211226436636072
3,171463,171463,0,poisson_random,0.5,694,True,0.0003795383959963621
3,171463,171463,0,poisson_random,0.8,1610,True,0.0008804853278878141
3,171463,171463,0,poisson_random,0.95,2996,True,0.0016384683492868888
3,177215,178175,960,poisson_random,0.5,694,False,0.00038073607145110367
3,177215,178175,960,poisson_random,0.8,1610,True,0.0008832637968822434
3,177215,178175,960,poisson_random,0.95,2996,True,0.0016436387176765224
3,196072,196072,0,poisson_random,0.5,694,True,0.00038471601970810365
3,196072,196072,0,poisson_random,0.8,1610,True,0.0008924968180548226
3,196072,196072,0,poisson_random,0.95,2996,True,0.0016608201657715828
3,202531,204242,1711,poisson_random,0.5,694,False,0.0003860984528801331
3,202531,204242,1711,poisson_random,0.8,1610,False,0.0008957039036556402
3,202531,204242,1711,poisson_random,0.95,2996,True,0.0016667881337591914
3,214691,214691,0,poisson_random,0.5,694,True,0.00038872822575811806
3,214691,214691,0,poisson_random,0.8,1610,True,0.0009018046735887177
3,214691,214691,0,poisson_random,0.95,2996,True,0.0016781408708520485
3,227847,228145,298,poisson_random,0.5,694,True,0.0003916140423541308
3,227847,228145,298,poisson_random,0.8,1610,True,0.0009084994354324937
3,227847,228145,298,poisson_random,0.95,2996,True,0.00169059894941351
3,238023,238023,0,poisson_random,0.5,694,True,0.00039387574298642945
3,238023,238023,0,poisson_random,0.8,1610,True,0.0009137463201846562
3,238023,238023,0,poisson_random,0.95,2996,True,0.0017003627175610125
3,253164,254227,1063,poisson_random,0.5,694,False,0.00039728972840037647
3,253164,254227,1063,poisson_random,0.8,1610,True,0.000921666372802026
3,253164,254227,1063,poisson_random,0.95,2996,True,0.0017151009024315962
3,270151,270151,0,poisson_random,0.5,694,True,0.00040119108662085536
3,270151,270151,0,poisson_random,0.8,1610,True,0.0009307170741492466
3,270151,270151,0,poisson_random,0.95,2996,True,0.001731943077112511
3,278480,278923,443,poisson_random,0.5,694,True,0.00040313211580463775
3,278480,278923,443,poisson_random,0.8,1610,True,0.0009352200381058599
3,278480,278923,443,poisson_random,0.95,2996,True,0.0017403225056926437
3,291188,291188,0,poisson_random,0.5,694,True,0.0004061301067642315
3,291188,291188,0,poisson_random,0.8,1610,True,0.0009421750315423815
3,291188,291188,0,poisson_random,0.95,2996,True,0.0017532648413049535
3,303797,305776,1979,poisson_random,0.5,694,False,0.0004091491407573268
3,303797,305776,1979,poisson_random,0.8,1610,False,0.0009491788423909166
3,303797,305776,1979,poisson_random,0.95,2996,True,0.0017662980197535318
3,315376,315376,0,poisson_random,0.5,694,True,0.00041196136348526437
3,315376,315376,0,poisson_random,0.8,1610,True,0.0009557028749442012
3,315376,315376,0,poisson_random,0.95,2996,True,0.0017784383933744266
3,329113,329492,379,poisson_random,0.5,694,True,0.00041534825514831346
3,329113,329492,379,poisson_random,0.8,1610,True,0.0009635600731826868
3,329113,329492,379,poisson_random,0.95,2996,True,0.001793059614444304
3,343930,343930,0,poisson_random,0.5,694,True,0.0004190644115284982
3,343930,343930,0,poisson_random,0.8,1610,True,0.0009721811276093402
3,343930,343930,0,poisson_random,0.95,2996,True,0.001809102272246946
3,354430,355493,1063,poisson_random,0.5,694,False,0.0004217383642142236
3,354430,355493,1063,poisson_random,0.8,1610,True,0.0009783843896036023
3,354430,355493,1063,poisson_random,0.95,2996,True,0.0018206457336971383
3,364330,364330,0,poisson_random,0.5,694,True,0.00042429096333612524
3,364330,364330,0,poisson_random,0.8,1610,True,0.0009843061253186768
3,364330,364330,0,poisson_random,0.95,2996,True,0.001831665311462581
3,379746,380943,1197,poisson_random,0.5,694,False,0.0004283279041434244
3,379746,380943,1197,poisson_random,0.8,1610,True,0.0009936713626382035
3,379746,380943,1197,poisson_random,0.95,2996,True,0.0018490927965615267
3,386665,386665,0,poisson_random,0.5,694,True,0.00043016484487102803
3,386665,386665,0,poisson_random,0.8,1610,True,0.0009979328533751516
3,386665,386665,0,poisson_random,0.95,2996,True,0.0018570228749763688
3,405063,405841,778,poisson_random,0.5,694,False,0.0004351269046990571
3,405063,405841,778,poisson_random,0.8,1610,True,0.0010094442601808096
3,405063,405841,778,poisson_random,0.95,2996,True,0.0018784441015538545
3,414595,414595,0,poisson_random,0.5,694,True,0.0004377430372680798
3,414595,414595,0,poisson_random,0.8,1610,True,0.0010155133861694647
3,414595,414595,0,poisson_random,0.95,2996,True,0.0018897379533936124
3,430379,430537,158,poisson_random,0.5,694,True,0.0004421449509149024
3,430379,430537,158,poisson_random,0.8,1610,True,0.0010257253184048887
3,430379,430537,158,poisson_random,0.95,2996,True,0.0019087410272925758
3,437152,437152,0,poisson_random,0.5,694,True,0.00044406109871209486
3,437152,437152,0,poisson_random,0.8,1610,True,0.001030170560412785
3,437152,437152,0,poisson_random,0.95,2996,True,0.0019170130428550953
3,455695,456215,520,poisson_random,0.5,694,True,0.0004493930926857065
3,455695,456215,520,poisson_random,0.8,1610,True,0.001042540171792489
3,455695,456215,520,poisson_random,0.95,2996,True,0.0019400312762051538
3,467198,467198,0,poisson_random,0.5,694,True,0.0004527655887714134
3,467198,467198,0,poisson_random,0.8,1610,True,0.0010503639739509734
3,467198,467198,0,poisson_random,0.95,2996,True,0.0019545903515261593
3,481012,481098,86,poisson_random,0.5,694,True,0.00045688313535064134
3,481012,481098,86,poisson_random,0.8,1610,True,0.0010599162073696435
3,481012,481098,86,poisson_random,0.95,2996,True,0.001972365811974815
3,497603,497603,0,poisson_random,0.5,694,True,0.0004619285049158112
3,497603,497603,0,poisson_random,0.8,1610,True,0.0010716208831620404
3,497603,497603,0,poisson_random,0.95,2996,True,0.001994146686927623
3,506328,506633,305,poisson_random,0.5,694,True,0.0004646267721427462
3,506328,506633,305,poisson_random,0.8,1610,True,0.0010778805520890798
3,506328,506633,305,poisson_random,0.95,2996,True,0.0020057951143222876
3,528149,528149,0,poisson_random,0.5,694,True,0.00047151511939727596
3,528149,528149,0,poisson_random,0.8,1610,True,0.0010938607236737957
3,528149,528149,0,poisson_random,0.95,2996,True,0.0020355321292712374
3,531645,532475,830,poisson_random,0.5,694,False,0.0004726377476836324
3,531645,532475,830,poisson_random,0.8,1610,True,0.001096465091888542
3,531645,532475,830,poisson_random,0.95,2996,True,0.002040378518818678
3,556961,557150,189,poisson_random,0.5,694,True,0.0004809294828483499
3,556961,557150,189,poisson_random,0.8,1610,True,0.0011157009616510711
3,556961,557150,189,poisson_random,0.95,2996,True,0.002076173963420254
3,562900,562900,0,poisson_random,0.5,694,True,0.00048291698559599193
3,562900,562900,0,poisson_random,0.8,1610,True,0.0011203117389186556
3,562900,562900,0,poisson_random,0.95,2996,True,0.0020847540185094985
3,582278,584565,2287,poisson_random,0.5,694,False,0.0004895176910564977
3,582278,584565,2287,poisson_random,0.8,1610,False,0.0011356246146987914
3,582278,584565,2287,poisson_random,0.95,2996,True,0.0021132492830047075
3,594958,594958,0,poisson_random,0.5,694,True,0.0004939354126068829
3,594958,594958,0,poisson_random,0.8,1610,True,0.0011458732194482442
3,594958,594958,0,poisson_random,0.95,2996,True,0.0021323205996689066
3,607594,607951,357,poisson_random,0.5,694,True,0.0004984178465189033
3,607594,607951,357,poisson_random,0.8,1610,True,0.0011562719494170523
3,607594,607951,357,poisson_random,0.95,2996,True,0.0021516712797847756
3,620928,620928,0,poisson_random,0.5,694,True,0.0005032369593465751
3,620928,620928,0,poisson_random,0.8,1610,True,0.001167451735659922
3,620928,620928,0,poisson_random,0.95,2996,True,0.002172475403749768
3,632911,633437,526,poisson_random,0.5,694,True,0.0005076480024343696
3,632911,633437,526,poisson_random,0.8,1610,True,0.0011776848471460161
3,632911,633437,526,poisson_random,0.95,2996,True,0.002191517889471717
3,640100,640100,0,poisson_random,0.5,694,True,0.0005103316420325024
3,640100,640100,0,poisson_random,0.8,1610,True,0.0011839105816604163
3,640100,640100,0,poisson_random,0.95,2996,True,0.0022031031693506876
3,658227,659487,1260,poisson_random,0.5,694,False,0.000517226088168416
3,658227,659487,1260,poisson_random,0.8,1610,True,0.0011999049019469016
3,658227,659487,1260,poisson_random,0.95,2996,True,0.0022328665131881474
3,665982,665982,0,poisson_random,0.5,694,True,0.0005202328604261712
3,665982,665982,0,poisson_random,0.8,1610,True,0.0012068802669829043
3,665982,665982,0,poisson_random,0.95,2996,True,0.002245846757689926
3,683543,684822,1279,poisson_random,0.5,694,False,0.000527172554819489
3,683543,684822,1279,poisson_random,0.8,1610,True,0.00122297955801063
3,683543,684822,1279,poisson_random,0.95,2996,True,0.0022758054383849985
3,687073,687073,0,poisson_random,0.5,694,True,0.0005285899368357875
3,687073,687073,0,poisson_random,0.8,1610,True,0.0012262677209014666
3,687073,687073,0,poisson_random,0.95,2996,True,0.0022819242806340337
3,702677,702677,0,poisson_random,0.5,694,True,0.00053494773468134
3,702677,702677,0,poisson_random,0.8,1610,True,0.0012410170790157886
3,702677,702677,0,poisson_random,0.95,2996,True,0.0023093709122554676
3,708860,709169,309,poisson_random,0.5,694,True,0.000537509487739517
3,708860,709169,309,poisson_random,0.8,1610,True,0.0012469600508078133
3,708860,709169,309,poisson_random,0.95,2996,True,0.0023204300075901916
3,726389,726389,0,poisson_random,0.5,694,True,0.0005449073539722883
3,726389,726389,0,poisson_random,0.8,1610,True,0.0012641222476878734
3,726389,726389,0,poisson_random,0.95,2996,True,0.0023523666174365644
3,734176,735008,832,poisson_random,0.5,694,False,0.0005482594736709053
3,734176,735008,832,poisson_random,0.8,1610,True,0.001271898778977172
3,734176,735008,832,poisson_random,0.95,2996,True,0.0023668377278357813
3,746659,746659,0,poisson_random,0.5,694,True,0.000553720017138193
3,746659,746659,0,poisson_random,0.8,1610,True,0.0012845666103638196
3,746659,746659,0,poisson_random,0.95,2996,True,0.002390410909720499
3,759493,760251,758,poisson_random,0.5,694,False,0.0005594486770328583
3,759493,760251,758,poisson_random,0.8,1610,True,0.0012978564409551901
3,759493,760251,758,poisson_random,0.95,2996,True,0.0024151415509948756
3,764186,764186,0,poisson_random,0.5,694,True,0.000561573181724758
3,764186,764186,0,poisson_random,0.8,1610,True,0.001302785046940721
3,764186,764186,0,poisson_random,0.95,2996,True,0.002424313043872298
3,784809,786749,1940,poisson_random,0.5,694,False,0.000571103637206003
3,784809,786749,1940,poisson_random,0.8,1610,False,0.0013248946050456265
3,784809,786749,1940,poisson_random,0.95,2996,True,0.0024654560476501225
3,790489,790489,0,poisson_random,0.5,694,True,0.0005737856042648641
3,790489,790489,0,poisson_random,0.8,1610,True,0.0013311164594617163
3,790489,790489,0,poisson_random,0.95,2996,True,0.0024770341071722376
3,810126,810828,702,poisson_random,0.5,694,False,0.00058325503372626
3,810126,810828,702,poisson_random,0.8,1610,True,0.0013530844442352719
3,810126,810828,702,poisson_random,0.95,2996,True,0.002517913661446506
3,815917,815917,0,poisson_random,0.5,694,True,0.000586107561716535
3,815917,815917,0,poisson_random,0.8,1610,True,0.0013597019803510395
3,815917,815917,0,poisson_random,0.95,2996,True,0.002530228033001065
3,830973,830973,0,poisson_random,0.5,694,True,0.000593656091775468
3,830973,830973,0,poisson_random,0.8,1610,True,0.0013772136999402067
3,830973,830973,0,poisson_random,0.95,2996,True,0.002562815059019167
3,835442,835571,129,poisson_random,0.5,694,True,0.0005959342514499064
3,835442,835571,129,poisson_random,0.8,1610,True,0.0013824987677728375
3,835442,835571,129,poisson_random,0.95,2996,True,0.0025726498808990193
3,851506,851506,0,poisson_random,0.5,694,True,0.0006042695913082698
3,851506,851506,0,poisson_random,0.8,1610,True,0.0014018357953981474
3,851506,851506,0,poisson_random,0.95,2996,True,0.0026086335670887266
3,860759,860952,193,poisson_random,0.5,694,True,0.0006091775138008551
3,860759,860952,193,poisson_random,0.8,1610,True,0.0014132216098261914
3,860759,860952,193,poisson_random,0.95,2996,True,0.002629821082633086
3,880426,880426,0,poisson_random,0.5,694,True,0.0006198786324083981
3,880426,880426,0,poisson_random,0.8,1610,True,0.0014380469714373504
3,880426,880426,0,poisson_random,0.95,2996,True,0.0026760178425008084
3,886075,886964,889,poisson_random,0.5,694,False,0.0006230221962879008
3,886075,886964,889,poisson_random,0.8,1610,True,0.0014453396772673205
3,886075,886964,889,poisson_random,0.95,2996,True,0.002689588616827883
3,907472,907472,0,poisson_random,0.5,694,True,0.000635223994259186
3,907472,907472,0,poisson_random,0.8,1610,True,0.0014736464420133854
3,907472,907472,0,poisson_random,0.95,2996,True,0.0027422638138336042
3,911391,913598,2207,poisson_random,0.5,694,False,0.0006375108050732632
3,911391,913598,2207,poisson_random,0.8,1610,False,0.0014789515794927288
3,911391,913598,2207,poisson_random,0.95,2996,True,0.0027521359827082084
3,933440,933440,0,poisson_random,0.5,694,True,0.0006506900690069007
3,933440,933440,0,poisson_random,0.8,1610,True,0.0015095259525952595
3,933440,933440,0,poisson_random,0.95,2996,True,0.002809030903090309
3,936708,938849,2141,poisson_random,0.5,694,False,0.0006526899478224232
3,936708,938849,2141,poisson_random,0.8,1610,False,0.0015141654409136906
3,936708,938849,2141,poisson_random,0.95,2996,True,0.002817664385700259
3,962024,963715,1691,poisson_random,0.5,694,False,0.000668608908105775
3,962024,963715,1691,poisson_random,0.8,1610,False,0.0015510955937324178
3,962024,963715,1691,poisson_random,0.95,2996,True,0.0028863865831194554
3,963715,963715,0,poisson_random,0.5,694,True,0.0006696999377584352
3,963715,963715,0,poisson_random,0.8,1610,True,0.001553626656759482
3,963715,963715,0,poisson_random,0.95,2996,True,0.002891096561274167
3,987341,988709,1368,poisson_random,0.5,694,False,0.0006853244774400859
3,987341,988709,1368,poisson_random,0.8,1610,True,0.0015898737877212369
3,987341,988709,1368,poisson_random,0.95,2996,True,0.002958547744107345
3,990489,990489,0,poisson_random,0.5,694,True,0.0006874615531678209
3,990489,990489,0,poisson_random,0.8,1610,True,0.0015948315570607947
3,990489,990489,0,poisson_random,0.95,2996,True,0.0029677735061826964
3,1012657,1012929,272,poisson_random,0.5,694,True,0.0007028965617824808
3,1012657,1012929,272,poisson_random,0.8,1610,True,0.0016306389977950924
3,1012657,1012929,272,poisson_random,0.95,2996,True,0.0030344064828534763
3,1020753,1020753,0,poisson_random,0.5,694,True,0.0007087078132483428
3,1020753,1020753,0,poisson_random,0.8,1610,True,0.0016441204313109971
3,1020753,1020753,0,poisson_random,0.95,2996,True,0.003059493672178725
3,1037974,1042364,4390,poisson_random,0.5,694,False,0.0007213942242725249
3,1037974,1042364,4390,poisson_random,0.8,1610,False,0.0016735514424766067
3,1037974,1042364,4390,poisson_random,0.95,2996,False,0.0031142609451303813
3,1047599,1047599,0,poisson_random,0.5,694,True,0.000728684661187882
3,1047599,1047599,0,poisson_random,0.8,1610,True,0.001690464415724049
3,1047599,1047599,0,poisson_random,0.95,2996,True,0.0031457337823038826
3,1063290,1063691,401,poisson_random,0.5,694,True,0.0007408909908082545
3,1063290,1063691,401,poisson_random,0.8,1610,True,0.001718781693373616
3,1063290,1063691,401,poisson_random,0.95,2996,True,0.003198428542451773
3,1072503,1072503,0,poisson_random,0.5,694,True,0.0007482503986535805
3,1072503,1072503,0,poisson_random,0.8,1610,True,0.001735854671228047
3,1072503,1072503,0,poisson_random,0.95,2996,True,0.0032301991273287135
3,1088607,1089096,489,poisson_random,0.5,694,True,0.0007614717251504016
3,1088607,1089096,489,poisson_random,0.8,1610,True,0.0017665266246284534
3,1088607,1089096,489,poisson_random,0.95,2996,True,0.003287275631917296
3,1102473,1102473,0,poisson_random,0.5,694,True,0.0007732357912352498
3,1102473,1102473,0,poisson_random,0.8,1610,True,0.0017938179018569915
3,1102473,1102473,0,poisson_random,0.95,2996,True,0.003338061139107793
3,1113923,1114218,295,poisson_random,0.5,694,True,0.0007832276427443665
3,1113923,1114218,295,poisson_random,0.8,1610,True,0.0018169978455596974
3,1113923,1114218,295,poisson_random,0.95,2996,True,0.0033811959908676107
3,1121464,1121464,0,poisson_random,0.5,694,True,0.0007899505541036451
3,1121464,1121464,0,poisson_random,0.8,1610,True,0.0018325942249378512
3,1121464,1121464,0,poisson_random,0.95,2996,True,0.003410218818580001
3,1139239,1140226,987,poisson_random,0.5,694,False,0.0008062632949215868
3,1139239,1140226,987,poisson_random,0.8,1610,True,0.0018704379032042577
3,1139239,1140226,987,poisson_random,0.95,2996,True,0.003480640967701836
3,1156905,1156905,0,poisson_random,0.5,694,True,0.0008231575326623927
3,1156905,1156905,0,poisson_random,0.8,1610,True,0.0019096305873003636
3,1156905,1156905,0,poisson_random,0.95,2996,True,0.0035535734407154593
3,1164556,1165929,1373,poisson_random,0.5,694,False,0.0008306960131379243
3,1164556,1165929,1373,poisson_random,0.8,1610,True,0.001927118993014493
3,1164556,1165929,1373,poisson_random,0.95,2996,True,0.0035861170826530565
3,1178591,1178591,0,poisson_random,0.5,694,True,0.0008448896956327482
3,1178591,1178591,0,poisson_random,0.8,1610,True,0.0019600467002431187
3,1178591,1178591,0,poisson_random,0.95,2996,True,0.003647391250887195
3,1189872,1190264,392,poisson_random,0.5,694,True,0.000856654750854186
3,1189872,1190264,392,poisson_random,0.8,1610,True,0.001987340272154524
3,1189872,1190264,392,poisson_random,0.95,2996,True,0.0036981810281832006
3,1205984,1205984,0,poisson_random,0.5,694,True,0.0008740378027646799
3,1205984,1205984,0,poisson_random,0.8,1610,True,0.002027666948776851
3,1205984,1205984,0,poisson_random,0.95,2996,True,0.0037732237133760527
3,1215189,1215871,682,poisson_random,0.5,694,True,0.0008842893384521878
3,1215189,1215871,682,poisson_random,0.8,1610,True,0.002051449329838649
3,1215189,1215871,682,poisson_random,0.95,2996,True,0.0038174796224823555
3,1228860,1228860,0,poisson_random,0.5,694,True,0.0008999662836838966
3,1228860,1228860,0,poisson_random,0.8,1610,True,0.0020878180356355526
3,1228860,1228860,0,poisson_random,0.95,2996,True,0.0038851570402261585
3,1240505,1241404,899,poisson_random,0.5,694,False,0.0009137650675777984
3,1240505,1241404,899,poisson_random,0.8,1610,True,0.002119829623631492
3,1240505,1241404,899,poisson_random,0.95,2996,True,0.0039447264300620805
3,1251721,1251721,0,poisson_random,0.5,694,True,0.0009274615484331379
3,1251721,1251721,0,poisson_random,0.8,1610,True,0.002151603880370824
3,1251721,1251721,0,poisson_random,0.95,2996,True,0.004003854177385708
3,1265822,1268686,2864,poisson_random,0.5,694,False,0.0009452748516027449
3,1265822,1268686,2864,poisson_random,0.8,1610,False,0.0021929286903176067
3,1265822,1268686,2864,poisson_random,0.95,2996,True,0.004080754258504069
3,1283537,1283537,0,poisson_random,0.5,694,True,0.0009686473690895413
3,1283537,1283537,0,poisson_random,0.8,1610,True,0.0022471502366486476
3,1283537,1283537,0,poisson_random,0.95,2996,True,0.004181653483850527
3,1291138,1291655,517,poisson_random,0.5,694,True,0.0009790340009762125
3,1291138,1291655,517,poisson_random,0.8,1610,True,0.0022712460253194555
3,1291138,1291655,517,poisson_random,0.95,2996,True,0.0042264926036379435
3,1302150,1302150,0,poisson_random,0.5,694,True,0.0009944830550978005
3,1302150,1302150,0,poisson_random,0.8,1610,True,0.002307086050010747
3,1302150,1302150,0,poisson_random,0.95,2996,True,0.004293186214802608
3,1316455,1319140,2685,poisson_random,0.5,694,False,0.00101529526219927
3,1316455,1319140,2685,poisson_random,0.8,1610,False,0.0023553679713844734
3,1316455,1319140,2685,poisson_random,0.95,2996,True,0.004383032572837195
3,1334789,1334789,0,poisson_random,0.5,694,True,0.0010432779975075577
3,1334789,1334789,0,poisson_random,0.8,1610,True,0.0024202846916241616
3,1334789,1334789,0,poisson_random,0.95,2996,True,0.004503834121804961
3,1341771,1341970,199,poisson_random,0.5,694,True,0.0010543443087436136
3,1341771,1341970,199,poisson_random,0.8,1610,True,0.002445957258036337
3,1341771,1341970,199,poisson_random,0.95,2996,True,0.004551607419302401
3,1358085,1358085,0,poisson_random,0.5,694,True,0.0010811400263274734
3,1358085,1358085,0,poisson_random,0.8,1610,True,0.002508120233987366
3,1358085,1358085,0,poisson_random,0.95,2996,True,0.004667284609333011
3,1367087,1368095,1008,poisson_random,0.5,694,False,0.0010965172148462742
3,1367087,1368095,1008,poisson_random,0.8,1610,True,0.0025437935387644115
3,1367087,1368095,1008,poisson_random,0.95,2996,True,0.00473366797648334
3,1392404,1392791,387,poisson_random,0.5,694,True,0.001142206334472248
3,1392404,1392791,387,poisson_random,0.8,1610,True,0.002649787029539365
3,1392404,1392791,387,poisson_random,0.95,2996,True,0.004930908037577601
3,1403616,1403616,0,poisson_random,0.5,694,True,0.0011636797767881097
3,1403616,1403616,0,poisson_random,0.8,1610,True,0.0026996029403874014
3,1403616,1403616,0,poisson_random,0.95,2996,True,0.005023608949938294
3,1417720,1419495,1775,poisson_random,0.5,694,False,0.0011918664560005496
3,1417720,1419495,1775,poisson_random,0.8,1610,False,0.002764992786975338
3,1417720,1419495,1775,poisson_random,0.95,2996,True,0.005145290925328021
3,1429306,1429306,0,poisson_random,0.5,694,True,0.0012160632493069842
3,1429306,1429306,0,poisson_random,0.8,1610,True,0.002821126558190554
3,1429306,1429306,0,poisson_random,0.95,2996,True,0.005249748551763292
3,1443037,1443996,959,poisson_random,0.5,694,False,0.001246043273969725
3,1443037,1443996,959,poisson_random,0.8,1610,True,0.002890676759497489
3,1443037,1443996,959,poisson_random,0.95,2996,True,0.0053791724046301104
3,1449461,1449461,0,poisson_random,0.5,694,True,0.0012605828106637313
3,1449461,1449461,0,poisson_random,0.8,1610,True,0.002924406808600299
3,1449461,1449461,0,poisson_random,0.95,2996,True,0.005441939626438817
3,1468353,1468647,294,poisson_random,0.5,694,True,0.0013053774402940297
3,1468353,1468647,294,poisson_random,0.8,1610,True,0.0030283251856965242
3,1468353,1468647,294,poisson_random,0.95,2996,True,0.005635318171643967
3,1478354,1478354,0,poisson_random,0.5,694,True,0.001330404143806336
3,1478354,1478354,0,poisson_random,0.8,1610,True,0.00308638425292248
3,1478354,1478354,0,poisson_random,0.95,2996,True,0.0057433585228296585
3,1493670,1496788,3118,poisson_random,0.5,694,False,0.0013706476013666976
3,1493670,1496788,3118,poisson_random,0.8,1610,False,0.003179744435447238
3,1493670,1496788,3118,poisson_random,0.95,2996,False,0.005917089645093121
3,1515444,1515444,0,poisson_random,0.5,694,True,0.0014322389981756495
3,1515444,1515444,0,poisson_random,0.8,1610,True,0.003322629376171175
3,1515444,1515444,0,poisson_random,0.95,2996,True,0.006182979882614187
3,1518986,1521816,2830,poisson_random,0.5,694,False,0.0014427854490721684
3,1518986,1521816,2830,poisson_random,0.8,1610,False,0.003347095926521889
3,1518986,1521816,2830,poisson_random,0.95,2996,True,0.00622850894152769
3,1530280,1530280,0,poisson_random,0.5,694,True,0.0014774759431150472
3,1530280,1530280,0,poisson_random,0.8,1610,True,0.003427573873797156
3,1530280,1530280,0,poisson_random,0.95,2996,True,0.0063782679042834025
3,1544303,1548102,3799,poisson_random,0.5,694,False,0.0015229417792963307
3,1544303,1548102,3799,poisson_random,0.8,1610,False,0.003533049372719153
3,1544303,1548102,3799,poisson_random,0.95,2996,False,0.006574544050103468
3,1549307,1549307,0,poisson_random,0.5,694,True,0.0015398508519102803
3,1549307,1549307,0,poisson_random,0.8,1610,True,0.003572276472010881
3,1549307,1549307,0,poisson_random,0.95,2996,True,0.006647540565307205
3,1569619,1571364,1745,poisson_random,0.5,694,False,0.0016125247164721491
3,1569619,1571364,1745,poisson_random,0.8,1610,False,0.003740871460403689
3,1569619,1571364,1745,poisson_random,0.95,2996,True,0.00696127384805556
3,1571364,1571364,0,poisson_random,0.5,694,True,0.0016190893905318265
3,1571364,1571364,0,poisson_random,0.8,1610,True,0.0037561007474873785
3,1571364,1571364,0,poisson_random,0.95,2996,True,0.0069896135648895566
3,1585948,1585948,0,poisson_random,0.5,694,True,0.001676117975519983
3,1585948,1585948,0,poisson_random,0.8,1610,True,0.0038884004907596146
3,1585948,1585948,0,poisson_random,0.95,2996,True,0.007235806130630935
3,1594935,1596598,1663,poisson_random,0.5,694,False,0.0017133052719933838
3,1594935,1596598,1663,poisson_random,0.8,1610,False,0.00397467073185785
3,1594935,1596598,1663,poisson_random,0.95,2996,True,0.007396343796674608
3,1616977,1616977,0,poisson_random,0.5,694,True,0.0018119016351498473
3,1616977,1616977,0,poisson_random,0.8,1610,True,0.004203402928805842
3,1616977,1616977,0,poisson_random,0.95,2996,True,0.007821984580560437
3,1620252,1622992,2740,poisson_random,0.5,694,False,0.0018275277289149646
3,1620252,1622992,2740,poisson_random,0.8,1610,False,0.004239653665062093
3,1620252,1622992,2740,poisson_random,0.95,2996,True,0.007889442472376417
3,1643071,1643071,0,poisson_random,0.5,694,True,0.001944364285334058
3,1643071,1643071,0,poisson_random,0.8,1610,True,0.0045107010077634485
3,1643071,1643071,0,poisson_random,0.95,2996,True,0.008393826223142418
3,1645568,1645596,28,poisson_random,0.5,694,True,0.0019580624774286747
3,1645568,1645596,28,poisson_random,0.8,1610,True,0.004542479234380643
3,1645568,1645596,28,poisson_random,0.95,2996,True,0.008452961357890936
3,1662793,1662793,0,poisson_random,0.5,694,True,0.002058083017256463
3,1662793,1662793,0,poisson_random,0.8,1610,True,0.004774515357035886
3,1662793,1662793,0,poisson_random,0.95,2996,True,0.008884750316571127
3,1670885,1671081,196,poisson_random,0.5,694,True,0.00210868541391307
